epoch,loss
331,0.24708083271980286
332,0.2475959062576294
333,0.24836868047714233
334,0.2491605430841446
335,0.24718935787677765
336,0.24794307351112366
337,0.2488568127155304
338,0.25440916419029236
339,0.2548893392086029
340,0.2541247308254242
341,0.25761544704437256
342,0.2535546123981476
343,0.25503790378570557
344,0.2547558844089508
345,0.2512636184692383
346,0.25125131011009216
347,0.2525530457496643
348,0.25516387820243835
349,0.25495168566703796
350,0.25471922755241394
351,0.25295308232307434
352,0.25447824597358704
353,0.25424134731292725
354,0.2567627429962158
355,0.25816458463668823
356,0.26512205600738525
357,0.2679697573184967
358,0.2673910856246948
359,0.2683664858341217
360,0.26743078231811523
361,0.27122026681900024
362,0.27087777853012085
363,0.26974597573280334
364,0.2660728991031647
365,0.2704125642776489
366,0.27447474002838135
367,0.27056193351745605
368,0.26870855689048767
369,0.2681294083595276
370,0.2680802345275879
371,0.2683004140853882
372,0.2649288773536682
373,0.26720258593559265
374,0.26581889390945435
375,0.2662229537963867
376,0.26910462975502014
377,0.26884183287620544
378,0.26963821053504944
379,0.26905739307403564
380,0.2675120532512665
381,0.2653862535953522
382,0.26642364263534546
383,0.2680613398551941
384,0.26848581433296204
385,0.268738716840744
386,0.2679809033870697
387,0.2659067213535309
388,0.26829928159713745
389,0.2678425908088684
390,0.26924213767051697
391,0.2697538137435913
392,0.2708655297756195
393,0.2700367271900177
394,0.2705365717411041
395,0.26955971121788025
396,0.2685365080833435
397,0.2655583620071411
398,0.2693060636520386
399,0.2715424597263336
400,0.27504050731658936
401,0.2728124260902405
402,0.27659446001052856
403,0.2761976420879364
404,0.2780331075191498
405,0.27806994318962097
406,0.27635905146598816
407,0.2755606174468994
408,0.27451303601264954
409,0.2746512293815613
410,0.2739674150943756
411,0.2771461308002472
412,0.27472203969955444
413,0.2747914791107178
414,0.273653507232666
415,0.27322709560394287
416,0.27661073207855225
417,0.28380075097084045
418,0.2922920286655426
419,0.2903510630130768
420,0.29738160967826843
421,0.30234524607658386
422,0.3051600456237793
423,0.3053434193134308
424,0.3045937120914459
425,0.3067968189716339
426,0.3077796399593353
427,0.3109997510910034
428,0.3169502317905426
429,0.3189617991447449
430,0.3188694715499878
431,0.3212233781814575
432,0.3229217529296875
433,0.32371339201927185
434,0.3208370506763458
435,0.32069575786590576
436,0.3213851749897003
437,0.3233725130558014
438,0.3227500319480896
439,0.3213256299495697
440,0.32069432735443115
441,0.31873565912246704
442,0.31918808817863464
443,0.3185495138168335
444,0.320484459400177
445,0.3222021460533142
446,0.3206534683704376
447,0.3242310583591461
448,0.32545968890190125
449,0.32401275634765625
450,0.3243611752986908
451,0.3263404667377472
452,0.32395139336586
453,0.3219916522502899
454,0.32266712188720703
455,0.32271429896354675
456,0.323787122964859
457,0.32266998291015625
458,0.3198370337486267
459,0.3223922550678253
460,0.32442760467529297
461,0.3233874440193176
462,0.3223859965801239
463,0.3224530816078186
464,0.3237885534763336
465,0.3290494382381439
466,0.32502511143684387
467,0.3246172070503235
468,0.3235914409160614
469,0.3239254057407379
470,0.32381319999694824
471,0.32201021909713745
472,0.3222753703594208
473,0.32159581780433655
474,0.31939277052879333
475,0.3217587471008301
476,0.3243904411792755
477,0.3248289227485657
478,0.32181516289711
479,0.32156118750572205
480,0.32191309332847595
481,0.3202073574066162
482,0.31882375478744507
483,0.3214740753173828
484,0.32341545820236206
485,0.321921169757843
486,0.3219740390777588
487,0.32385018467903137
488,0.32304155826568604
489,0.3224826455116272
490,0.3221251666545868
491,0.3225138187408447
492,0.32347556948661804
493,0.3225010633468628
494,0.3216118812561035
495,0.32167407870292664
496,0.32204777002334595
497,0.32196924090385437
498,0.3208010792732239
499,0.31943991780281067
